extract_date,store_name,store_price_lv,store_type,dish_type,dish_name,dish_price
2019/09/07,CYCLO 洛城牛肉粉 (台北仁愛店),$$$,越南料理/肉類料理/麵類,氣泡飲料,胡椒博士,90.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,雞肉發財黃金湯套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,雞肉發財烏梅飲套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,牛肉發財黃金湯套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,靈芝蛋發財黃金湯套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,牛肉發財烏梅飲套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,豬肉發財黃金湯套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,豬肉發財烏梅飲套餐,208.00
2019/09/07,天淳津品,$$$,中式料理/肉類料理,精緻套餐,靈芝蛋發財烏梅飲套餐,208.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,清麵線,40.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,大腸麵線,55.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,肉羹麵線,55.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,花枝麵線,60.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,大腸肉羹麵線,55.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,花枝大腸麵線,75.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,花枝肉羹麵線,75.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,雞湯煮的麵線,綜合麵線,75.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,冰品,雪花冰,100.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,冰品,古早冰,60.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,飲品,桂花酸梅湯,40.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,飲品,愛玉檸檬,40.00
2019/09/07,珈珈麵線.冰品,$$$,中式料理/冰品,飲品,仙草凍鮮奶,50.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,雙層宿醉漢堡,330.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,煙燻漢堡,240.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,經典漢堡,220.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,藍紋漢堡,230.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,蘋果雞漢堡,240.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,蜜桃豚漢堡,230.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,松露野菇漢堡,250.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,花生漢堡,250.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,漢堡,柚子鱈魚漢堡,250.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,蜂蜜雞翅,120.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,莫札瑞拉起司條,120.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,自私拼盤,200.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,馬鈴薯條,60.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,洋蔥圈,60.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,墨西哥丁香魷魚,100.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,雞柳條,100.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,小點,鱈魚條,100.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,飲料,可樂,60.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,飲料,冰紅茶,60.00
2019/09/07,喀漢堡 (台北世貿店),$$$,三明治/健康食品/漢堡/美式料理/小吃,飲料,新鮮檸檬,120.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,雙層乳酪薯餅吐司,70.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,BBQ烤豬排MVP吐司,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,韓式辣雞肉MVP吐司,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,醬烤牛肉MVP吐司,95.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,厚里肌MVP三明治,95.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,榛果巧克力起司蛋三明治,50.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,火腿起士吐司,65.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,蜂蜜芥末薯餅吐司,70.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,花生培根三明治,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,Isaac經典起士吐司,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,培根Best吐司,80.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,培根薯餅起司三明治,95.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Toast,極地鱈魚MVP三明治,95.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Bagel special Menu,奶油乳酪火腿貝果,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Bagel special Menu,Isaac特製培根起士貝果,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,Isaac特調冰茶【冰】,55.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,美式黑咖啡,55.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,Isaac特調咖啡,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,咖啡拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,摩卡咖啡,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,香草咖啡拿鐵,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,焦糖咖啡拿鐵,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,榛果咖啡拿鐵,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,卡布奇諾,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,抹茶咖啡拿鐵,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,觀音厚奶茶【冰】,50.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,桂花玄米茶,55.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,韓式蜜柚茶,55.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,黑糖薑母茶,65.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,黑糖寒天枸杞桂圓,65.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Coffee & Tea,玄米茶,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,巧克力拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,抹茶拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,芝麻抹茶拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,香蕉拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,地瓜拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,有機黑豆拿鐵,75.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Milk,香蕉巧克力拿鐵,85.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Yogurt smoothie,原味優格冰沙,125.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Yogurt smoothie,芒果優格冰沙,155.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Yogurt smoothie,草莓優格冰沙,145.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Yogurt smoothie,藍莓優格冰沙,145.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Yogurt smoothie,香蕉優格冰沙,145.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,草莓果昔,80.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,藍莓果昔,80.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,鳳梨果昔,80.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,芒果果昔,80.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,草莓香蕉果昔,90.00
2019/09/07,Isaac Toast & Coffee (台北光復店),$$$,下午茶/飲料/三明治/早餐精選,Fruit juice,芒果蘋果果昔,90.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,注意事項,為響應環保，店家不主動提供購物袋，如有需要請點選,2.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類【買三送一】,【買三送一】金鑛黑咖啡,195.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類【買三送一】,【買三送一】醇品拿鐵,240.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類【買三送一】,【買三送一】玫瑰鹽拿鐵,285.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類【買三送一】,【買三送一】黑醋栗茶,210.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類【買三送一】,【買三送一】鮮桔茶,210.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類【買三送一】,【買三送一】烏克荔荔,225.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類【買三送一】,【買三送一】四季水果茶,225.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類,金鑛黑咖啡,65.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類,醇品拿鐵,80.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,咖啡類,玫瑰鹽拿鐵,95.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,高山烏龍,70.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,南非國寶茶,65.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,黑醋栗茶,70.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,鮮桔茶,70.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,烏克荔荔,75.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,四季水果茶,75.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,金鑛嚴選奶茶,80.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,非咖啡類,伯爵鮮奶茶,75.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,手工餅乾,摩卡咖啡餅,95.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,手工餅乾,極濃牛奶棒,89.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,手工餅乾,香草杏仁薄餅,95.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,手工餅乾,紅麴草莓脆餅,95.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,手工餅乾,Double起司薄餅,95.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,常溫蛋糕,檸檬小點,60.00
2019/09/07,金鑛咖啡 (台北信義店),$$$,飲料/輕食/甜點,常溫蛋糕,伯爵小點,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,無敵101總匯牛肉堡,209.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,雙培根起司牛肉堡,149.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,自製肉醬起司牛肉堡,149.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,松露牛肝菌菇醬起司牛肉堡,139.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,一球花生醬牛肉堡,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,香煎西西里雞腿堡,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,塔塔醬魚排堡,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,杏鮑菇起司蔬菜堡,109.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,海陸雙響堡,179.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,霸王卡拉雞腿堡,169.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,美式漢堡,勁辣卡拉雞腿堡,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,壹號總匯三明治,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,香煎西西里雞三明治,129.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,花生醬起司豬排三明治,119.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,德式香腸蛋起司三明治,119.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,煙燻牛肉起司三明治,109.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,三明治,花生雙蛋起司三明治,119.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,熱狗堡,美式熱狗堡,89.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,熱狗堡,肉醬熱狗堡,109.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,熱狗堡,焗烤起司肉醬熱狗堡,119.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,火腿貝果,69.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,煙燻牛肉貝果,79.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,培根貝果,69.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,巧克力貝果,49.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,花生醬貝果,49.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,繽紛樂貝果,59.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,藍莓乳酪貝果,59.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,貝果,藍莓貝果,49.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,炸物小點,地瓜球,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,炸物小點,粗薯條,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,炸物小點,洋蔥圈【6圈】,50.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,炸物小點,炸雞翅,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,炸物小點,菌菇濃湯,59.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,拿鐵咖啡,80.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,美式咖啡,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,檸檬冰美式【甜度固定】,70.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,壹號特調咖啡,70.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,卡布奇諾,80.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,黑糖拿鐵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,香草拿鐵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,榛果拿鐵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,焦糖拿鐵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,玫瑰拿鐵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,摩卡咖啡,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,咖啡,焦糖瑪奇朵,90.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,錫蘭頂埔拉紅茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,伯爵紅茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,華盛頓蘋果紅茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,台灣綠茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,阿里山玉露,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,油切玄米茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,桂花青茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,洋甘菊茶,40.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,壹號奶茶,45.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,鮮奶茶,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,玫瑰鮮奶茶,65.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,黑糖鮮奶茶【甜度固定】,65.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,抹茶牛奶,65.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,柚子茶【甜度固定】,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,洋甘菊柚子茶【甜度固定】,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,南非國寶茶,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,可可,60.00
2019/09/07,壹號出口,$$$,飲料/漢堡/輕食/炸物,飲品,牛奶泡泡【限熱飲，甜度固定】,60.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,※注意事項,※為響應環保，本店不主動提供塑膠袋，如有需求請點選購買雙人分享提袋,29.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,※注意事項,※外送餐點提供因訂單限制，藜麥珍珠堡系列恕不更換國產米,0.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,※注意事項,※外送餐點僅限以下品項，不可加購外送MENU以外的商品,0.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,藜麥元氣和牛珍珠堡組合餐,150.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,厚切培根和牛堡組合餐,140.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,藜麥海洋珍珠堡組合餐,120.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,蜜汁烤雞起司堡組合餐,115.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,藜麥燒肉珍珠堡組合餐,115.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,摩斯鱈魚堡組合餐,110.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,藜麥薑燒珍珠堡組合餐,110.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,快速組合餐,藜麥杏鮑菇珍珠堡【素】組合餐,115.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,歡樂分享餐,歡樂雙人餐,329.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,歡樂分享餐,歡樂全家餐,399.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,歡樂分享餐,和風炸雞點心盒,299.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,歡樂分享餐,歡樂點心盒,299.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,藜麥元氣和牛珍珠堡,110.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,厚切培根和牛堡,100.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,藜麥海洋珍珠堡,80.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,蜜汁烤雞起司堡,75.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,藜麥燒肉珍珠堡,75.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,摩斯鱈魚堡,70.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,藜麥薑燒珍珠堡,70.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點漢堡,藜麥杏鮑菇珍珠堡【素】,75.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,和風炸雞,65.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,和風雞腿塊【3個】,65.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,摩斯雞塊【5個】,55.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,薯條【L】,45.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,北海道栗南瓜可樂餅,45.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,北海道可樂餅,35.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,方塊薯餅【3個】,35.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,葡萄蒟蒻,40.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點點心,檸檬蒟蒻,40.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,冰紅茶【L】(甜度無法調整),40.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,100%台灣冰綠茶【L】(無糖),40.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,可樂【L】,35.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,雪碧【L】,35.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,100%新鮮橘子汁【M】(不加冰),80.00
2019/09/07,摩斯漢堡Mos Burger (世貿店),$$$,漢堡/炸雞/肉類料理/素食,單點飲品,玉米濃湯,40.00
